Ensembl_ID	7d31ccae-fd6c-41b6-bdfb-2a42fd68b4c9
ENSG00000095059.14	18.49278802627258
ENSG00000230402.2	0.0
ENSG00000259071.1	0.0
ENSG00000273289.1	0.0
ENSG00000186825.5	0.0
ENSG00000281715.1	0.0
ENSG00000142694.6	18.860086348915107
ENSG00000275680.1	0.0
ENSG00000266364.1	0.0
ENSG00000266746.1	0.0
ENSG00000267370.1	14.059244363251192
ENSG00000112033.12	17.754986456193286
ENSG00000074660.14	14.597338154103447
ENSG00000186529.13	6.942522590320345
ENSG00000224762.1	0.0
ENSG00000139168.6	19.812817355084157
ENSG00000264825.1	0.0
ENSG00000104872.9	18.488004159551224
ENSG00000207439.1	0.0
ENSG00000262116.1	0.0
ENSG00000223517.1	0.0
ENSG00000155666.10	14.596989241616049
ENSG00000108604.14	19.720796958750757
ENSG00000223942.1	0.0
ENSG00000197084.5	0.0
ENSG00000158805.10	13.383417457348534
ENSG00000244422.3	0.0
ENSG00000257747.1	0.0
ENSG00000269463.1	0.0
ENSG00000259577.1	11.58440232421761
ENSG00000276641.1	0.0
ENSG00000177535.7	0.0
ENSG00000262008.1	0.0
ENSG00000261212.1	0.0
ENSG00000111653.18	17.46837773136449
ENSG00000254540.1	0.0
ENSG00000279547.1	0.0
ENSG00000212100.2	0.0
ENSG00000253242.1	0.0
ENSG00000257757.1	0.0
ENSG00000188763.4	0.0
ENSG00000207798.1	0.0
ENSG00000237450.5	0.0
ENSG00000248951.2	0.0
ENSG00000252459.1	0.0
ENSG00000281241.1	0.0
ENSG00000172724.10	16.69116333504922
ENSG00000088888.16	17.24359804215582
ENSG00000258932.4	0.0
ENSG00000271843.1	0.0
ENSG00000102001.11	9.860684777372335
ENSG00000163755.7	16.843445176289084
ENSG00000172294.7	0.0
ENSG00000277646.1	0.0
ENSG00000101773.15	16.605386771872883
ENSG00000263862.1	0.0
ENSG00000233907.1	0.0
ENSG00000266995.1	16.932868796500365
ENSG00000136436.13	18.791592612781457
ENSG00000254150.1	0.0
ENSG00000130957.4	11.682997689044313
ENSG00000275419.1	0.0
ENSG00000266239.2	0.0
ENSG00000134253.8	14.514606272466366
ENSG00000116120.9	18.81081230039617
ENSG00000116106.10	14.72936540946738
ENSG00000268731.1	0.0
ENSG00000233917.7	0.0
ENSG00000248822.1	0.0
ENSG00000207425.1	0.0
ENSG00000266977.1	0.0
ENSG00000100678.17	11.533489359194588
ENSG00000232124.1	12.612963985691877
ENSG00000276619.1	0.0
ENSG00000274893.1	0.0
ENSG00000235721.1	0.0
ENSG00000214642.1	0.0
ENSG00000221741.1	0.0
ENSG00000267259.1	11.223496215880871
ENSG00000248280.1	14.6721919855642
ENSG00000198894.6	17.431013054494407
ENSG00000280999.1	0.0
ENSG00000244560.5	13.653970723630584
ENSG00000252689.1	0.0
ENSG00000086232.11	19.715224325436687
ENSG00000204065.2	11.258195006087306
ENSG00000200406.1	0.0
ENSG00000170953.2	0.0
ENSG00000248290.1	11.914297546904535
ENSG00000225557.1	0.0
ENSG00000142319.17	0.0
ENSG00000198973.3	0.0
ENSG00000257859.1	8.116132932584929
ENSG00000188738.12	10.93422780530469
ENSG00000275897.1	0.0
ENSG00000200434.1	0.0
ENSG00000274023.1	0.0
ENSG00000251880.1	0.0
ENSG00000173678.13	0.0
ENSG00000254351.1	0.0
ENSG00000172725.12	18.313880006209487
ENSG00000168439.15	19.12449769637416
ENSG00000226110.2	0.0
ENSG00000234953.2	0.0
ENSG00000214322.3	10.609150584227722
ENSG00000124203.5	0.0
ENSG00000196233.10	15.54820704368979
ENSG00000223484.5	0.0
ENSG00000020922.11	16.929030692235177
ENSG00000248295.2	0.0
ENSG00000226868.1	0.0
ENSG00000236445.4	7.481469951376292
ENSG00000122870.10	17.21306510982331
ENSG00000234961.1	14.890844149230475
ENSG00000223505.2	11.09054017577084
ENSG00000186204.13	10.232961922428023
ENSG00000064012.20	16.354696737338962
ENSG00000265396.1	0.0
ENSG00000255710.2	0.0
ENSG00000065427.13	18.873079041743377
ENSG00000271736.1	0.0
ENSG00000256717.1	0.0
ENSG00000167771.5	13.488080892788803
ENSG00000233869.1	0.0
ENSG00000264343.4	10.964560700415818
ENSG00000227445.1	0.0
ENSG00000214263.2	13.695995093050252
ENSG00000280985.1	0.0
ENSG00000225129.1	0.0
ENSG00000278328.1	0.0
ENSG00000258177.1	0.0
ENSG00000152291.12	19.384551900373364
ENSG00000255700.2	0.0
ENSG00000264514.1	0.0
ENSG00000224023.9	12.790263123728518
ENSG00000261742.4	15.776411369949257
ENSG00000212551.2	0.0
ENSG00000206640.1	0.0
ENSG00000223519.6	12.477372096095557
ENSG00000259995.1	0.0
ENSG00000271138.1	13.136523553763622
ENSG00000251866.1	0.0
ENSG00000203546.6	9.339176270758186
ENSG00000225491.1	0.0
ENSG00000257175.2	0.0
ENSG00000261145.1	0.0
ENSG00000165023.5	0.0
ENSG00000087250.7	8.60799678288194
ENSG00000134222.15	14.723096254450692
ENSG00000259061.1	0.0
ENSG00000225377.4	16.813855106605423
ENSG00000213809.7	0.0
ENSG00000262700.1	0.0
ENSG00000251854.1	0.0
ENSG00000172728.14	14.76291062622966
ENSG00000273232.1	0.0
ENSG00000227136.2	11.982063744474285
ENSG00000257043.1	10.485541048400764
ENSG00000182625.3	12.75415232536882
ENSG00000161544.8	16.632240967537733
ENSG00000163599.13	11.567982155793954
ENSG00000213439.3	0.0
ENSG00000173889.14	16.640089641779888
ENSG00000211720.3	0.0
ENSG00000245293.2	7.856083571631133
ENSG00000072682.17	17.992367237747327
ENSG00000095951.15	16.00656059917368
ENSG00000226116.1	0.0
ENSG00000035664.10	14.43258066983682
ENSG00000237035.1	0.0
ENSG00000231144.1	0.0
ENSG00000236051.5	8.727177851170653
ENSG00000186328.4	0.0
ENSG00000240583.9	19.473199416005496
ENSG00000171570.9	0.0
ENSG00000279664.1	0.0
ENSG00000161609.8	0.0
ENSG00000232938.2	12.008668956725742
ENSG00000264859.4	12.371599724720491
ENSG00000269136.1	12.827409116727056
ENSG00000186352.7	15.313982849639375
ENSG00000224033.1	0.0
ENSG00000272666.1	0.0
ENSG00000199845.1	0.0
ENSG00000218274.2	0.0
ENSG00000248138.4	0.0
ENSG00000230955.1	0.0
ENSG00000255421.1	0.0
ENSG00000235032.1	0.0
ENSG00000244363.3	13.902560216213677
ENSG00000234715.1	0.0
ENSG00000265388.2	0.0
ENSG00000264359.1	0.0
ENSG00000238836.1	0.0
ENSG00000274820.1	0.0
ENSG00000120440.12	11.184546470266602
ENSG00000244232.3	0.0
ENSG00000269985.1	11.652380129708112
ENSG00000257576.1	12.522015345095769
ENSG00000221369.1	0.0
ENSG00000234949.2	15.719754499099984
ENSG00000229885.1	0.0
ENSG00000204619.6	19.551583890725695
ENSG00000211933.2	0.0
ENSG00000072786.11	16.28859925988921
ENSG00000221314.1	0.0
ENSG00000213600.3	0.0
ENSG00000258798.1	14.7892699082036
ENSG00000118596.10	12.859173899202652
ENSG00000108349.13	18.42326364743382
ENSG00000281620.1	0.0
ENSG00000144061.11	13.856296629504328
ENSG00000265180.1	0.0
ENSG00000280859.1	0.0
ENSG00000267791.1	0.0
ENSG00000092978.9	16.97174906370036
ENSG00000204385.9	18.76550257495065
ENSG00000231929.2	0.0
ENSG00000235058.1	0.0
ENSG00000207283.1	0.0
ENSG00000197468.5	0.0
ENSG00000168875.2	0.0
ENSG00000139921.11	18.709184959051026
ENSG00000214694.9	11.025532253970633
ENSG00000274961.1	0.0
ENSG00000251961.1	0.0
ENSG00000280595.1	0.0
ENSG00000260619.1	0.0
ENSG00000217239.3	11.980182024466728
ENSG00000249803.4	0.0
ENSG00000281656.1	0.0
ENSG00000241651.4	11.806383611082143
ENSG00000207293.1	0.0
ENSG00000196793.12	17.388161769889287
ENSG00000185963.12	16.874328286879127
ENSG00000129071.8	17.948013362712853
ENSG00000178146.9	11.153443192601452
ENSG00000115816.12	18.491671853942112
ENSG00000262213.1	0.0
ENSG00000198807.11	15.169102311073067
ENSG00000243560.3	0.0
ENSG00000123395.13	17.49403094776094
ENSG00000242060.1	13.629190383765158
ENSG00000226902.1	0.0
ENSG00000278324.1	0.0
ENSG00000272764.1	0.0
ENSG00000279231.1	0.0
ENSG00000207266.1	0.0
ENSG00000254567.2	0.0
ENSG00000224511.1	13.51247907579936
ENSG00000237626.1	0.0
ENSG00000277669.1	0.0
ENSG00000264145.2	0.0
ENSG00000233334.3	0.0
ENSG00000259224.2	10.719515458303544
ENSG00000148339.11	15.992107084906205
ENSG00000199934.1	0.0
ENSG00000263301.1	0.0
ENSG00000259656.1	0.0
ENSG00000249505.1	0.0
ENSG00000203688.4	0.0
ENSG00000085231.12	17.31473231633423
ENSG00000280375.1	0.0
ENSG00000252128.1	0.0
ENSG00000274252.1	0.0
ENSG00000205707.9	18.084865547791143
ENSG00000271725.1	0.0
ENSG00000126804.12	17.21086881654083
ENSG00000242113.3	0.0
ENSG00000011007.11	17.566800513082857
ENSG00000135972.7	18.175483690160824
ENSG00000227311.3	13.348033132996328
ENSG00000258591.2	0.0
ENSG00000261044.1	0.0
ENSG00000252498.1	14.892889007954732
ENSG00000224827.1	0.0
ENSG00000070388.10	10.72718258139039
ENSG00000164418.18	9.600862221521798
ENSG00000175482.7	17.543973801644086
ENSG00000270130.1	0.0
ENSG00000131196.16	15.593212579814546
ENSG00000171103.9	16.41336597244959
ENSG00000168314.16	8.599873069061326
ENSG00000120963.10	18.039988880231128
ENSG00000257438.1	0.0
ENSG00000227159.6	0.0
ENSG00000266162.1	0.0
ENSG00000253127.1	0.0
ENSG00000251652.1	0.0
ENSG00000272558.1	0.0
ENSG00000265691.1	0.0
ENSG00000138738.9	13.173809917610296
ENSG00000169504.13	20.71140150090847
ENSG00000225959.1	0.0
ENSG00000169567.10	21.795061353628995
ENSG00000254264.2	0.0
ENSG00000104921.13	0.0
ENSG00000160856.19	9.774445020185082
ENSG00000163794.6	15.272087467171911
ENSG00000147041.10	16.172623586326388
ENSG00000185222.7	20.74117978428748
ENSG00000234073.1	0.0
ENSG00000196566.2	0.0
ENSG00000040633.11	19.04186836447765
ENSG00000179766.16	8.446182128398018
ENSG00000137814.8	16.39199790647048
ENSG00000234283.1	0.0
ENSG00000204603.5	0.0
ENSG00000007376.6	17.411033069827983
ENSG00000249638.1	0.0
ENSG00000163072.13	17.30784502328222
ENSG00000264623.2	0.0
ENSG00000232200.2	0.0
ENSG00000270741.1	0.0
ENSG00000270467.1	0.0
ENSG00000165762.2	0.0
ENSG00000127220.5	17.365514323895567
ENSG00000057593.12	15.870453305277591
ENSG00000250974.1	0.0
ENSG00000260063.1	13.908004764164994
ENSG00000277501.1	0.0
ENSG00000235070.3	0.0
ENSG00000139737.20	10.60530819021419
ENSG00000238086.5	0.0
ENSG00000251492.1	0.0
ENSG00000253695.1	0.0
ENSG00000232277.1	0.0
ENSG00000281825.1	0.0
ENSG00000221788.1	0.0
ENSG00000278982.1	12.579615289206917
ENSG00000205279.7	0.0
ENSG00000075568.15	17.96713317023318
ENSG00000131828.12	17.8914018533532
ENSG00000252473.1	0.0
ENSG00000239886.4	0.0
ENSG00000214184.3	12.612963985691877
ENSG00000197575.6	13.097097847967566
ENSG00000166432.13	14.293236087075359
ENSG00000226339.1	0.0
ENSG00000123191.12	14.812887295175331
ENSG00000141456.13	18.441499727070596
ENSG00000254492.1	0.0
ENSG00000213144.2	16.334615398891344
ENSG00000243593.1	0.0
ENSG00000277794.1	12.3549487237716
ENSG00000239632.1	0.0
ENSG00000273454.1	0.0
ENSG00000221288.1	0.0
ENSG00000265822.1	0.0
ENSG00000196584.2	13.971043461272922
ENSG00000280614.1	0.0
ENSG00000162188.5	0.0
ENSG00000224299.1	0.0
ENSG00000276040.3	0.0
ENSG00000102158.18	18.657480628270502
ENSG00000259976.1	18.47214015021268
ENSG00000268050.2	0.0
ENSG00000275559.1	0.0
ENSG00000280790.1	0.0
ENSG00000265606.1	0.0
ENSG00000128228.4	18.49266360348383
ENSG00000278637.1	0.0
ENSG00000240374.3	0.0
ENSG00000172361.5	14.348297930274889
ENSG00000222791.1	0.0
ENSG00000172939.7	17.586990802418843
ENSG00000257113.1	0.0
ENSG00000239153.1	0.0
ENSG00000115520.7	18.283724206022143
ENSG00000135636.12	15.812432085652798
ENSG00000259433.2	0.0
ENSG00000177485.6	17.210400754072865
ENSG00000153294.10	11.527778989459309
ENSG00000202021.1	0.0
ENSG00000260604.2	7.669083874354247
ENSG00000272256.1	13.560837116052564
ENSG00000184385.2	0.0
ENSG00000141458.11	16.626890798908143
ENSG00000267774.2	0.0
ENSG00000281712.1	0.0
ENSG00000250946.2	0.0
ENSG00000241550.3	0.0
ENSG00000152944.7	17.8012293480924
ENSG00000232663.2	15.098743399438607
ENSG00000252845.1	14.277578081756698
ENSG00000273744.1	0.0
ENSG00000255348.1	0.0
ENSG00000278802.1	0.0
ENSG00000145782.11	17.294137181335955
ENSG00000250346.1	0.0
ENSG00000213176.4	11.158043077479013
ENSG00000201041.1	0.0
ENSG00000197134.10	10.611728502867903
ENSG00000231278.1	0.0
ENSG00000254208.1	10.578009819371713
ENSG00000249236.1	0.0
ENSG00000241657.1	12.360242014649168
ENSG00000260237.1	0.0
ENSG00000222338.1	0.0
ENSG00000178226.9	15.075756741007423
ENSG00000254442.1	0.0
ENSG00000280240.1	0.0
ENSG00000223306.2	0.0
ENSG00000198909.6	17.198744542792916
ENSG00000025156.11	17.199912903771402
ENSG00000231184.3	10.174883421699787
ENSG00000269460.1	0.0
ENSG00000124019.9	12.611916105921232
ENSG00000201609.1	0.0
ENSG00000254687.1	0.0
ENSG00000264358.1	0.0
ENSG00000224059.1	8.586229136088914
ENSG00000232732.8	0.0
ENSG00000258532.1	0.0
ENSG00000236803.1	0.0
ENSG00000230580.1	12.48767972140664
ENSG00000259399.1	0.0
ENSG00000186160.4	18.078864247393767
ENSG00000254697.1	0.0
ENSG00000279848.1	0.0
ENSG00000077522.11	13.336434253300034
ENSG00000252593.1	0.0
ENSG00000267658.1	0.0
ENSG00000182484.13	13.988712247513218
ENSG00000214855.8	9.575877940519794
ENSG00000223287.1	0.0
ENSG00000106415.11	15.669760729520473
ENSG00000217455.7	11.280592341952593
ENSG00000260786.1	0.0
ENSG00000234146.1	0.0
ENSG00000253653.1	0.0
ENSG00000238385.1	0.0
ENSG00000168952.14	12.514254646737376
ENSG00000280789.1	18.372630849906084
ENSG00000233324.1	12.72540517793816
ENSG00000237040.4	0.0
ENSG00000087448.8	17.298839322379873
ENSG00000180011.6	16.40782040499414
ENSG00000265788.1	0.0
ENSG00000138439.11	15.885919637006602
ENSG00000256712.1	0.0
ENSG00000138078.14	17.621113045520048
ENSG00000155592.14	16.041676668022895
ENSG00000116906.10	19.29507590519102
ENSG00000123999.4	15.748661957886963
ENSG00000215333.3	12.292337628588875
ENSG00000144820.6	0.0
ENSG00000251171.1	0.0
ENSG00000048649.12	18.133049388738637
ENSG00000257404.1	0.0
ENSG00000247982.5	13.71489100500435
ENSG00000267610.2	0.0
ENSG00000182013.16	17.507081129507746
ENSG00000257184.3	0.0
ENSG00000225554.1	0.0
ENSG00000273466.1	15.049441909049744
ENSG00000234638.1	0.0
ENSG00000061656.8	13.125663771778415
ENSG00000163132.6	15.69222988632388
ENSG00000196329.9	11.796545136018596
ENSG00000260411.4	0.0
ENSG00000165240.16	16.117210304446363
ENSG00000237343.1	0.0
ENSG00000166200.13	18.392218229979722
ENSG00000131507.10	19.464810207914553
ENSG00000275467.1	0.0
ENSG00000228992.2	0.0
ENSG00000237737.4	0.0
ENSG00000228379.1	0.0
ENSG00000157227.11	23.041895680856992
ENSG00000239250.3	0.0
ENSG00000278627.1	0.0
ENSG00000275364.1	0.0
ENSG00000200714.1	0.0
ENSG00000222108.1	0.0
ENSG00000102547.17	16.887620504586074
ENSG00000236745.2	0.0
ENSG00000276692.1	0.0
ENSG00000234663.4	7.920069603294515
ENSG00000281534.1	0.0
ENSG00000256870.2	16.785168649599225
ENSG00000073614.10	16.86200328279852
ENSG00000261807.2	0.0
ENSG00000221768.1	0.0
ENSG00000185686.16	12.565407546745085
ENSG00000236446.3	0.0
ENSG00000279047.2	0.0
ENSG00000122126.14	18.067825211803097
ENSG00000181315.9	14.85020189202355
ENSG00000258619.2	0.0
ENSG00000261916.1	0.0
ENSG00000132698.12	20.446157169944915
ENSG00000276476.2	0.0
ENSG00000258900.1	12.866423063856967
ENSG00000280238.1	0.0
ENSG00000275356.2	0.0
ENSG00000267874.1	0.0
ENSG00000264829.1	0.0
ENSG00000270228.1	0.0
ENSG00000214940.7	0.0
ENSG00000171533.10	13.840646926228356
ENSG00000270296.1	0.0
ENSG00000201595.1	0.0
ENSG00000212264.1	0.0
ENSG00000230099.2	10.361064954931809
ENSG00000166206.12	10.397518107948358
ENSG00000231276.2	0.0
ENSG00000232648.3	0.0
ENSG00000225100.2	0.0
ENSG00000279726.1	0.0
ENSG00000259731.2	0.0
ENSG00000001630.14	16.397731388172666
ENSG00000238833.1	0.0
ENSG00000228078.1	11.908646920560134
ENSG00000213291.3	10.897440192978655
ENSG00000214967.5	0.0
ENSG00000201780.1	0.0
ENSG00000180433.4	0.0
ENSG00000249007.1	0.0
ENSG00000224614.1	8.41823091291928
ENSG00000276631.1	0.0
ENSG00000116095.9	15.442473450288082
ENSG00000110651.10	20.843812481464763
ENSG00000230980.1	11.135189054526084
ENSG00000121207.10	0.0
ENSG00000130921.6	15.453554202962945
ENSG00000158006.12	16.712358012723637
ENSG00000233523.1	0.0
ENSG00000230190.1	0.0
ENSG00000125430.7	14.751069542883721
ENSG00000233548.1	0.0
ENSG00000277186.1	14.764217709156938
ENSG00000257346.1	0.0
ENSG00000267239.1	10.007271975994854
ENSG00000064886.12	14.516316755840167
ENSG00000225846.4	0.0
ENSG00000147421.16	15.455702818045419
ENSG00000207587.1	0.0
ENSG00000234479.2	0.0
ENSG00000235703.4	10.522457827778156
ENSG00000245680.8	14.84363783210918
ENSG00000167747.12	18.38402918918315
ENSG00000227177.1	11.16265768845886
ENSG00000242951.1	14.381408848063533
ENSG00000266368.1	0.0
ENSG00000171174.12	15.612378644581305
ENSG00000260788.4	0.0
ENSG00000229390.1	0.0
ENSG00000216616.1	10.75826564755384
ENSG00000216721.3	0.0
ENSG00000186007.8	0.0
ENSG00000236527.1	11.993827723524776
ENSG00000104889.4	18.387479240252556
ENSG00000229182.3	10.76176107497745
ENSG00000099204.17	17.963908017504192
ENSG00000249152.1	0.0
ENSG00000271964.1	0.0
ENSG00000171848.12	16.9108650640962
ENSG00000261295.1	17.064497094242384
ENSG00000255233.1	0.0
ENSG00000228107.1	0.0
ENSG00000100523.13	14.738334083155536
ENSG00000263272.1	13.614655443641604
ENSG00000258638.2	0.0
ENSG00000272626.1	0.0
ENSG00000234465.9	13.912602177283814
ENSG00000203878.10	0.0
ENSG00000130332.13	18.416518484694613
ENSG00000180423.4	15.345294644070213
ENSG00000233016.5	15.943513451317878
ENSG00000228086.1	0.0
ENSG00000182208.11	16.805820362555412
ENSG00000269881.1	10.902576227058285
ENSG00000261455.1	15.70721667908481
ENSG00000232553.3	0.0
ENSG00000254242.1	0.0
ENSG00000239767.1	0.0
ENSG00000253525.1	13.63228394071704
ENSG00000260306.1	11.06872389850684
ENSG00000259713.1	0.0
ENSG00000204338.7	14.731590098845365
ENSG00000223611.5	0.0
ENSG00000267782.1	0.0
ENSG00000271553.1	0.0
ENSG00000235039.1	0.0
ENSG00000237738.1	0.0
ENSG00000252135.1	0.0
ENSG00000228345.2	0.0
ENSG00000238812.1	0.0
ENSG00000276614.1	0.0
ENSG00000113262.13	10.32465001848501
ENSG00000268116.1	12.081441150457826
ENSG00000257671.1	13.245774668754336
ENSG00000263389.1	0.0
ENSG00000264230.6	10.224032502114602
ENSG00000252129.1	0.0
ENSG00000255118.1	0.0
ENSG00000119487.15	17.636332413150253
ENSG00000253126.1	0.0
ENSG00000175634.13	16.684978844464922
ENSG00000213798.3	9.81241122788031
ENSG00000171724.2	13.24056518775334
ENSG00000264985.1	0.0
ENSG00000275625.1	0.0
ENSG00000148730.6	19.018612794105263
ENSG00000201901.1	0.0
ENSG00000236917.1	0.0
ENSG00000267391.2	0.0
ENSG00000242703.1	0.0
ENSG00000138442.8	15.67116379974543
ENSG00000084693.14	16.83685739082211
ENSG00000226449.1	0.0
ENSG00000183401.10	16.54090992367468
ENSG00000233544.1	11.158043077479013
ENSG00000087502.16	17.88824355443506
ENSG00000170006.10	14.27820046514113
ENSG00000235356.1	0.0
ENSG00000259195.1	12.004838026276959
ENSG00000152034.9	0.0
ENSG00000250185.2	0.0
ENSG00000117054.12	17.466912309242552
ENSG00000261158.1	0.0
ENSG00000185261.12	13.10121940636923
ENSG00000213704.3	12.15823948653885
ENSG00000260338.1	0.0
ENSG00000221335.1	0.0
ENSG00000275764.1	15.243816762927324
ENSG00000271627.1	0.0
ENSG00000249170.1	11.836062538941121
ENSG00000198106.8	0.0
ENSG00000084731.12	16.180128103920456
ENSG00000226412.1	0.0
ENSG00000235162.7	17.10501020864857
ENSG00000097033.13	18.436279320012993
ENSG00000228076.2	0.0
ENSG00000266183.1	0.0
ENSG00000280847.1	0.0
ENSG00000166426.7	14.536235371216444
ENSG00000212391.1	0.0
ENSG00000120471.13	0.0
ENSG00000258265.1	0.0
ENSG00000145850.7	11.652534703085967
ENSG00000153914.14	15.902737941312614
ENSG00000273217.1	0.0
ENSG00000248942.1	0.0
ENSG00000229102.1	0.0
ENSG00000161040.15	12.432860991806239
ENSG00000229878.1	0.0
ENSG00000213772.3	0.0
ENSG00000226680.2	0.0
ENSG00000249106.1	0.0
ENSG00000173531.14	12.345412742047975
ENSG00000227182.1	0.0
ENSG00000258271.1	0.0
ENSG00000054356.12	15.035285528588597
ENSG00000229138.1	0.0
ENSG00000259651.2	0.0
ENSG00000208002.1	0.0
ENSG00000234477.1	0.0
ENSG00000278047.1	0.0
ENSG00000137077.6	14.350637956622725
ENSG00000172367.14	0.0
ENSG00000112394.15	11.635770772380145
ENSG00000264563.1	0.0
ENSG00000255120.4	0.0
ENSG00000276765.1	0.0
ENSG00000243187.1	0.0
ENSG00000160256.11	17.49401350662377
ENSG00000187726.7	0.0
ENSG00000256331.1	0.0
ENSG00000208025.1	0.0
ENSG00000264551.1	0.0
ENSG00000234996.3	10.852642538330477
ENSG00000254563.1	0.0
ENSG00000214367.6	15.37482771646542
ENSG00000229673.1	0.0
ENSG00000236991.5	0.0
ENSG00000226468.2	0.0
ENSG00000252014.1	0.0
ENSG00000263676.1	0.0
ENSG00000280026.1	0.0
ENSG00000167617.2	17.97314977540001
ENSG00000175115.10	18.51586856295509
ENSG00000233191.1	0.0
ENSG00000249967.1	0.0
ENSG00000149480.5	18.0164164706131
ENSG00000276624.1	0.0
ENSG00000255121.2	13.476013506212206
ENSG00000197008.8	16.38855356538502
ENSG00000188282.11	7.36707665082063
ENSG00000222945.2	0.0
ENSG00000280283.1	0.0
ENSG00000235399.1	0.0
ENSG00000257093.5	16.6125676888625
ENSG00000226666.1	12.046180953787399
ENSG00000224076.4	0.0
ENSG00000121318.2	0.0
ENSG00000146859.6	17.486207866117123
ENSG00000166763.7	0.0
ENSG00000257506.1	0.0
ENSG00000171487.13	0.0
ENSG00000205464.10	14.93591204335741
ENSG00000235608.1	0.0
ENSG00000249977.1	0.0
ENSG00000279613.1	8.630099641934972
ENSG00000254185.1	0.0
ENSG00000230025.1	0.0
ENSG00000259673.4	14.915533002697746
ENSG00000176732.6	12.403302666176241
ENSG00000257083.4	0.0
ENSG00000069869.14	17.21810569996857
ENSG00000181101.7	9.450902915790186
ENSG00000279621.1	0.0
ENSG00000250218.1	0.0
ENSG00000241345.1	0.0
ENSG00000240669.1	0.0
ENSG00000250371.1	0.0
ENSG00000257530.1	0.0
ENSG00000211667.2	0.0
ENSG00000153233.11	13.289385654208418
ENSG00000274056.1	0.0
ENSG00000208024.1	0.0
ENSG00000266423.1	0.0
ENSG00000280920.1	0.0
ENSG00000132821.10	14.266489463614578
ENSG00000272440.1	11.699671386789122
ENSG00000137522.16	17.15473946531722
ENSG00000131548.7	0.0
ENSG00000262678.1	12.365554805752716
ENSG00000264372.1	0.0
ENSG00000207637.1	0.0
ENSG00000201533.1	0.0
ENSG00000214252.4	14.824382536197303
ENSG00000264779.1	0.0
ENSG00000135829.15	19.633481296001445
ENSG00000207161.1	0.0
ENSG00000222950.1	0.0
ENSG00000204110.6	10.379735403081417
ENSG00000130433.6	17.07157401031289
ENSG00000231032.1	0.0
ENSG00000271795.1	0.0
ENSG00000074603.17	16.72765969107718
ENSG00000180610.10	0.0
ENSG00000272407.1	0.0
ENSG00000270585.1	0.0
ENSG00000254486.1	0.0
ENSG00000139410.13	18.596961111026655
ENSG00000232695.1	0.0
ENSG00000111676.13	20.153964315829786
ENSG00000185862.6	17.637643545440778
ENSG00000229840.2	0.0
ENSG00000232859.8	14.848504750151282
ENSG00000212061.2	0.0
ENSG00000265418.1	0.0
ENSG00000233491.5	9.569135191498297
ENSG00000111245.13	0.0
ENSG00000234988.1	0.0
ENSG00000105136.18	12.411206408943407
ENSG00000225777.1	0.0
ENSG00000230372.1	0.0
ENSG00000135423.11	12.132428033579671
ENSG00000259906.1	0.0
ENSG00000224153.2	0.0
ENSG00000207252.1	0.0
ENSG00000198856.11	20.711654800193898
ENSG00000244259.1	11.204867769932212
ENSG00000259887.1	0.0
ENSG00000188280.10	0.0
ENSG00000229672.2	0.0
ENSG00000251934.1	0.0
ENSG00000175582.18	19.781332775709465
ENSG00000225767.1	0.0
ENSG00000200150.1	0.0
ENSG00000165376.9	9.713593708500529
ENSG00000253536.1	0.0
ENSG00000275332.1	0.0
ENSG00000278768.1	15.754057811011398
ENSG00000165215.6	19.969910213892636
ENSG00000226965.1	13.666181708657007
ENSG00000207268.1	0.0
ENSG00000130699.15	15.97724318334883
ENSG00000122863.5	16.546235843433507
ENSG00000104835.13	14.344323615211447
ENSG00000258634.3	13.815262310443714
ENSG00000102038.14	18.34856026694321
ENSG00000141576.13	12.857846517723482
ENSG00000233278.1	13.589566480487788
ENSG00000225294.1	11.653462491502614
ENSG00000220666.2	0.0
ENSG00000254647.5	10.848300355787272
ENSG00000255295.1	0.0
ENSG00000242097.1	9.888620367105142
ENSG00000276038.1	0.0
ENSG00000279264.1	0.0
ENSG00000266605.1	0.0
ENSG00000219941.1	9.17032601536108
ENSG00000207014.1	0.0
ENSG00000234542.1	0.0
ENSG00000105255.9	0.0
ENSG00000226761.3	0.0
ENSG00000274011.1	0.0
ENSG00000101311.14	12.345361819360484
ENSG00000207343.1	0.0
ENSG00000244921.2	14.07247475008383
ENSG00000277881.1	0.0
ENSG00000232845.1	0.0
ENSG00000214018.3	12.264088389169151
ENSG00000229232.4	12.577301801675953
ENSG00000099625.11	12.20519699919057
ENSG00000146197.8	16.20451456647643
ENSG00000232494.1	0.0
ENSG00000099331.12	17.58773358259552
ENSG00000255899.1	0.0
ENSG00000173366.11	0.0
ENSG00000234806.1	0.0
ENSG00000175727.12	16.816626542285327
ENSG00000181817.5	18.578259305930157
ENSG00000267482.1	0.0
ENSG00000225693.1	0.0
ENSG00000267113.1	0.0
ENSG00000232287.2	0.0
ENSG00000160716.4	11.25154310632871
ENSG00000241539.1	0.0
ENSG00000240869.3	11.195380355173775
ENSG00000227574.2	0.0
ENSG00000224437.2	10.468309575422195
ENSG00000167914.9	12.968638624756686
ENSG00000231445.1	0.0
ENSG00000235461.1	0.0
ENSG00000238917.1	0.0
ENSG00000207496.1	0.0
ENSG00000266509.1	0.0
ENSG00000264110.1	0.0
ENSG00000257586.1	0.0
ENSG00000105695.13	13.203067124248596
ENSG00000199961.1	0.0
ENSG00000133454.14	11.290808090618368
