sample	Chrom	Start	End	value
TCGA-4G-AAZT-01A	6	37034482	65536991	0.1845
TCGA-4G-AAZT-01A	6	65545340	81223830	-0.5318
TCGA-4G-AAZT-01A	6	81224827	83248023	0.1874
TCGA-4G-AAZT-01A	6	83253510	170596889	-0.5302
TCGA-4G-AAZT-01A	7	664936	158592540	-0.0563
TCGA-4G-AAZT-01A	8	667625	144182542	0.1756
TCGA-4G-AAZT-01A	9	789794	1771831	-0.015
TCGA-4G-AAZT-01A	9	1777871	1806432	-1.0509
TCGA-4G-AAZT-01A	9	1811207	14100317	-0.0346
TCGA-4G-AAZT-01A	9	14102613	14211033	-0.5531
TCGA-4G-AAZT-01A	9	14213062	138044505	-0.0245
TCGA-4G-AAZT-01A	10	366509	133411599	-0.0523
TCGA-4G-AAZT-01A	11	456012	112230889	-0.0596
TCGA-4G-AAZT-01A	11	112231459	112232101	-1.4387
TCGA-4G-AAZT-01A	11	112239949	134272740	-0.0553
TCGA-4G-AAZT-01A	12	780472	29180888	0.1738
TCGA-4G-AAZT-01A	12	29180903	29181116	-0.863
TCGA-4G-AAZT-01A	12	29181195	132605822	0.1798
TCGA-4G-AAZT-01A	13	18874255	42214212	-0.0607
TCGA-4G-AAZT-01A	13	42215230	42215321	-2.1723
TCGA-4G-AAZT-01A	13	42215912	114226675	-0.0576
TCGA-4G-AAZT-01A	14	20033191	26945019	-0.5297
TCGA-4G-AAZT-01A	14	26948474	26948488	-2.5871
TCGA-4G-AAZT-01A	14	26948645	105533894	-0.5261
TCGA-4G-AAZT-01A	15	23437561	84793575	-0.065
TCGA-4G-AAZT-01A	15	84793583	84793714	-1.6143
TCGA-4G-AAZT-01A	15	84794022	101344124	-0.0689
TCGA-4G-AAZT-01A	16	603333	89317317	0.1721
TCGA-4G-AAZT-01A	17	1074619	82959812	-0.0527
TCGA-4G-AAZT-01A	18	326691	79349796	0.1759
TCGA-4G-AAZT-01A	19	283868	58370362	0.1775
TCGA-4G-AAZT-01A	20	472817	63588502	0.1663
TCGA-4G-AAZT-01A	21	13974127	26417232	0.1664
TCGA-4G-AAZT-01A	21	26417496	26418580	-1.4634
TCGA-4G-AAZT-01A	21	26418646	46262057	0.1688
TCGA-4G-AAZT-01A	22	16934932	23899579	0.2564
TCGA-4G-AAZT-01A	22	24015674	36369873	-0.4068
TCGA-4G-AAZT-01A	22	36369958	42742397	-0.3637
TCGA-4G-AAZT-01A	22	42742725	48940621	-0.4018
TCGA-4G-AAZT-01A	X	3236359	16677380	-0.0102
TCGA-4G-AAZT-01A	X	16677861	16684574	-0.9397
TCGA-4G-AAZT-01A	X	16684609	44018788	-0.0097
TCGA-4G-AAZT-01A	X	44019004	44019217	2.6437
TCGA-4G-AAZT-01A	X	44019791	155677414	-0.0038
TCGA-W5-AA39-01A	1	3301765	5287379	-0.0054
TCGA-W5-AA39-01A	1	5348829	13745350	-0.8774
TCGA-W5-AA39-01A	1	13769573	85630123	-0.0268
TCGA-W5-AA39-01A	1	85635657	85772208	0.4872
TCGA-W5-AA39-01A	1	85778908	85803078	-0.0086
TCGA-W5-AA39-01A	1	85804978	88157048	-0.8574
TCGA-W5-AA39-01A	1	88157128	88166705	-2.2086
TCGA-W5-AA39-01A	1	88168381	89772813	-0.8909
TCGA-W5-AA39-01A	1	89773964	89773992	-3.8183
TCGA-W5-AA39-01A	1	89775383	101962788	-0.8736
TCGA-W5-AA39-01A	1	101972876	107278285	-0.8172
TCGA-W5-AA39-01A	1	107283139	117579941	-0.8874
TCGA-W5-AA39-01A	1	117581160	117587551	-2.4622
TCGA-W5-AA39-01A	1	117590608	118550453	-0.8806
TCGA-W5-AA39-01A	1	118551612	119984772	-0.0368
TCGA-W5-AA39-01A	1	146716041	193002388	0.7827
TCGA-W5-AA39-01A	1	193003104	193006287	-0.8042
TCGA-W5-AA39-01A	1	193006362	193106635	0.6940000000000001
TCGA-W5-AA39-01A	1	193108705	193175517	-0.7205
TCGA-W5-AA39-01A	1	193178606	199361364	0.7968
TCGA-W5-AA39-01A	1	199363162	199374024	-0.8664
TCGA-W5-AA39-01A	1	199375684	227251027	0.7784
TCGA-W5-AA39-01A	1	227257028	232542935	1.0123
TCGA-W5-AA39-01A	1	232546375	241423325	1.0522
TCGA-W5-AA39-01A	1	241423387	247650984	1.0293
TCGA-W5-AA39-01A	2	480597	42751296	-0.0318
TCGA-W5-AA39-01A	2	42751912	42842897	0.4139
TCGA-W5-AA39-01A	2	42846667	147396620	-0.0298
TCGA-W5-AA39-01A	2	147397114	156720878	-0.8548
TCGA-W5-AA39-01A	2	156722688	241537572	-0.0316
TCGA-W5-AA39-01A	3	2170634	16844178	-0.9044
TCGA-W5-AA39-01A	3	16845178	17095558	-3.9443
TCGA-W5-AA39-01A	3	17101753	53628591	-0.8679
TCGA-W5-AA39-01A	3	53628725	53628943	-4.9128
TCGA-W5-AA39-01A	3	53629163	59652761	-0.8942
TCGA-W5-AA39-01A	3	59653636	59654470	-4.1417
TCGA-W5-AA39-01A	3	59655339	66971020	-0.8753
TCGA-W5-AA39-01A	3	66971407	66971436	-3.6122
TCGA-W5-AA39-01A	3	66971896	69246149	-0.8773
TCGA-W5-AA39-01A	3	69246800	69257316	-2.4242
TCGA-W5-AA39-01A	3	69258628	73963398	-0.8871
TCGA-W5-AA39-01A	3	73968610	91462299	-0.8333
TCGA-W5-AA39-01A	3	94015345	111179229	0.4608
TCGA-W5-AA39-01A	3	111182615	111214577	-0.1215
TCGA-W5-AA39-01A	3	111215201	130171554	0.4437
TCGA-W5-AA39-01A	3	130174126	183153426	0.4561
TCGA-W5-AA39-01A	3	183153511	197812401	0.4373
TCGA-W5-AA39-01A	4	1059384	48067890	0.4624
TCGA-W5-AA39-01A	4	51832470	77048037	-0.8514
TCGA-W5-AA39-01A	4	77048145	77065255	-3.3616
TCGA-W5-AA39-01A	4	77066139	181188548	-0.8575
TCGA-W5-AA39-01A	4	181191192	181512085	-1.1176
TCGA-W5-AA39-01A	4	181515925	186022376	-0.9081
TCGA-W5-AA39-01A	4	186023730	186026511	-2.4615
TCGA-W5-AA39-01A	4	186029329	187842528	-0.88
TCGA-W5-AA39-01A	5	913983	37254357	1.0516
TCGA-W5-AA39-01A	5	37254661	37255481	-2.1004
TCGA-W5-AA39-01A	5	37259058	45378354	1.0414
TCGA-W5-AA39-01A	5	45383300	180934240	0.4436
TCGA-W5-AA39-01A	6	1011760	2149429	0.4484
TCGA-W5-AA39-01A	6	2149787	2157101	-0.5739
TCGA-W5-AA39-01A	6	2160958	44513235	0.4355
TCGA-W5-AA39-01A	6	44513272	51637981	0.4618
TCGA-W5-AA39-01A	6	51638658	52674716	0.4171
TCGA-W5-AA39-01A	6	52676700	52683582	-0.6127
TCGA-W5-AA39-01A	6	52683970	53568782	0.4106
TCGA-W5-AA39-01A	6	53569720	63864321	0.4604
TCGA-W5-AA39-01A	6	63868421	68165717	0.4907
TCGA-W5-AA39-01A	6	68165830	129380643	0.4592
TCGA-W5-AA39-01A	6	129381244	167147930	0.4473
TCGA-W5-AA39-01A	6	167862052	170596889	-0.0691
TCGA-W5-AA39-01A	7	664936	158592540	-0.0382
TCGA-W5-AA39-01A	8	667625	144182542	-0.0413
TCGA-W5-AA39-01A	9	789794	8901758	-0.0398
TCGA-W5-AA39-01A	9	9039222	9203316	-0.8868
TCGA-W5-AA39-01A	9	9206006	9505609	-4.1509
TCGA-W5-AA39-01A	9	9511247	9582128	-0.8959999999999999
TCGA-W5-AA39-01A	9	9582181	9584526	-1.7608
TCGA-W5-AA39-01A	9	9587003	9731933	-0.8281
TCGA-W5-AA39-01A	9	9735986	10077962	-0.0136
TCGA-W5-AA39-01A	9	10102721	10523383	-0.8606
TCGA-W5-AA39-01A	9	10523685	85488288	-0.0299
TCGA-W5-AA39-01A	9	85488345	95253372	-0.0508
TCGA-W5-AA39-01A	9	95255264	129681552	-0.0284
TCGA-W5-AA39-01A	9	129685740	130711749	-0.10099999999999999
TCGA-W5-AA39-01A	9	130717343	138044505	-0.0356
TCGA-W5-AA39-01A	10	366509	24219562	-0.0341
TCGA-W5-AA39-01A	10	24234860	24256504	0.4079
TCGA-W5-AA39-01A	10	24259789	51426966	-0.0332
TCGA-W5-AA39-01A	10	51427860	57759085	-0.0027
TCGA-W5-AA39-01A	10	57759865	82436947	-0.0385
TCGA-W5-AA39-01A	10	82439315	82554641	-0.8471
TCGA-W5-AA39-01A	10	82557294	133411599	-0.0355
TCGA-W5-AA39-01A	11	456012	61265772	-0.0364
TCGA-W5-AA39-01A	11	61267357	80205514	-0.055999999999999994
TCGA-W5-AA39-01A	11	80205815	134272740	-0.0389
TCGA-W5-AA39-01A	12	780472	44289082	-0.0338
TCGA-W5-AA39-01A	12	44296797	44363222	-0.8996
TCGA-W5-AA39-01A	12	44366225	132605822	-0.0386
TCGA-W5-AA39-01A	13	18874255	19987948	0.002
TCGA-W5-AA39-01A	13	19988457	53048737	-0.0387
TCGA-W5-AA39-01A	13	53049034	93996768	-0.0195
TCGA-W5-AA39-01A	13	94000021	94019932	-0.7891
TCGA-W5-AA39-01A	13	94021371	114226675	-0.04
TCGA-W5-AA39-01A	14	20033191	26294421	-0.0367
TCGA-W5-AA39-01A	14	26300516	26300708	-1.094
TCGA-W5-AA39-01A	14	26300729	37930889	-0.0253
TCGA-W5-AA39-01A	14	37931139	37933626	-0.8286
TCGA-W5-AA39-01A	14	37934365	39643833	-0.0393
TCGA-W5-AA39-01A	14	39647343	39664890	-0.8997
TCGA-W5-AA39-01A	14	39669339	105533894	-0.0289
TCGA-W5-AA39-01A	15	23437561	101344124	-0.032
TCGA-W5-AA39-01A	16	603333	66350879	-0.0212
TCGA-W5-AA39-01A	16	66351457	75794612	-0.0492
TCGA-W5-AA39-01A	16	75803437	88457407	-0.0221
TCGA-W5-AA39-01A	16	88459366	88459876	0.9661
TCGA-W5-AA39-01A	16	89234014	89317317	-0.0235
TCGA-W5-AA39-01A	17	1074619	29269029	-0.0317
TCGA-W5-AA39-01A	17	29276068	29276298	-1.4959
TCGA-W5-AA39-01A	17	29277601	41318641	-0.0294
TCGA-W5-AA39-01A	17	41322114	41322128	-1.2890000000000001
TCGA-W5-AA39-01A	17	41322896	47675877	-0.0484
TCGA-W5-AA39-01A	17	47678070	47691928	-0.8552
TCGA-W5-AA39-01A	17	47703898	76039363	-0.0401
TCGA-W5-AA39-01A	17	76039610	76040031	-1.4638
TCGA-W5-AA39-01A	17	76040387	82959812	-0.0593
TCGA-W5-AA39-01A	18	326691	1516079	-0.0354
TCGA-W5-AA39-01A	18	1523227	1536525	-0.9783
TCGA-W5-AA39-01A	18	1536642	10047521	-0.0326
TCGA-W5-AA39-01A	18	10048992	10054688	-0.8845
TCGA-W5-AA39-01A	18	10055349	69476458	-0.0248
TCGA-W5-AA39-01A	18	69476967	69477117	-1.7779
TCGA-W5-AA39-01A	18	69479336	79349796	-0.0251
TCGA-W5-AA39-01A	19	283868	55024604	-0.0338
TCGA-W5-AA39-01A	19	55024838	55026405	0.8616
TCGA-W5-AA39-01A	19	55029157	58370362	-0.033
TCGA-W5-AA39-01A	20	472817	63588502	-0.0388
TCGA-W5-AA39-01A	21	13974127	41511244	-0.8684
TCGA-W5-AA39-01A	21	41512104	45086064	-0.9671
TCGA-W5-AA39-01A	21	45086479	46262057	-0.8859999999999999
TCGA-W5-AA39-01A	22	16934932	25136586	-0.0407
TCGA-W5-AA39-01A	22	25137829	29590580	-0.8952
TCGA-W5-AA39-01A	22	29604930	32381136	-0.0531
TCGA-W5-AA39-01A	22	32381219	32386141	-1.0032
TCGA-W5-AA39-01A	22	32387314	33744034	-0.0473
TCGA-W5-AA39-01A	22	33744666	35479025	0.0053
TCGA-W5-AA39-01A	22	35479458	38714956	-0.0543
TCGA-W5-AA39-01A	22	38717804	38726303	-0.8253
TCGA-W5-AA39-01A	22	38728462	48940621	-0.0427
TCGA-W5-AA39-01A	X	3236359	13068764	0.0035
TCGA-W5-AA39-01A	X	13068779	13071117	-3.0251
TCGA-W5-AA39-01A	X	13071152	107916023	0.0192
TCGA-W5-AA39-01A	X	107916061	107918269	-4.0984
TCGA-W5-AA39-01A	X	107918782	155677414	0.0173
TCGA-3X-AAV9-01A	1	3301765	21803810	-0.1123
TCGA-3X-AAV9-01A	1	21804530	22275547	0.0944
TCGA-3X-AAV9-01A	1	22276873	31016367	-0.1099
TCGA-3X-AAV9-01A	1	31020524	180779181	-0.0051
TCGA-3X-AAV9-01A	1	180781437	180784347	-1.2381
TCGA-3X-AAV9-01A	1	180786525	247650984	-0.0042
TCGA-3X-AAV9-01A	2	480597	9808346	-0.008
TCGA-3X-AAV9-01A	2	9809447	9810242	-1.3751
TCGA-3X-AAV9-01A	2	9813820	70029123	-0.0072
TCGA-3X-AAV9-01A	2	70031855	70032363	-0.8937
TCGA-3X-AAV9-01A	2	70036199	80952575	-0.0076
TCGA-3X-AAV9-01A	2	80952881	80953479	-1.2281
TCGA-3X-AAV9-01A	2	80955423	94863473	-0.0073
TCGA-3X-AAV9-01A	2	94867529	141685363	0.086
TCGA-3X-AAV9-01A	2	141686154	141900383	0.1836
TCGA-3X-AAV9-01A	2	141900560	241537572	-0.0044
TCGA-3X-AAV9-01A	3	2170634	70837166	-0.1106
TCGA-3X-AAV9-01A	3	70839458	70969899	0.0923
TCGA-3X-AAV9-01A	3	70970599	76021858	-0.1094
TCGA-3X-AAV9-01A	3	76023951	80884445	0.0784
TCGA-3X-AAV9-01A	3	80886020	80887429	-0.7973
TCGA-3X-AAV9-01A	3	80890988	159372014	0.0643
TCGA-3X-AAV9-01A	3	159373185	197812401	0.2311
TCGA-3X-AAV9-01A	4	1059384	5156957	-0.1213
TCGA-3X-AAV9-01A	4	5157525	5157927	-1.2137
TCGA-3X-AAV9-01A	4	5159044	44119918	-0.1072
TCGA-3X-AAV9-01A	4	44120934	57635142	-0.0148
TCGA-3X-AAV9-01A	4	57635160	57635246	-1.1846
TCGA-3X-AAV9-01A	4	57639758	132893377	-0.0089
TCGA-3X-AAV9-01A	4	132894989	132896549	-0.9474
TCGA-3X-AAV9-01A	4	132897793	187842528	-0.0122
TCGA-3X-AAV9-01A	5	913983	7263505	0.0382
TCGA-3X-AAV9-01A	5	7266944	7267836	-0.9825
TCGA-3X-AAV9-01A	5	7272975	17462220	0.0406
TCGA-3X-AAV9-01A	5	17747964	17805789	-0.5703
TCGA-3X-AAV9-01A	5	17810843	50866900	0.0382
TCGA-3X-AAV9-01A	5	50867251	178350887	-0.0515
TCGA-3X-AAV9-01A	5	178358134	178360260	-1.3438
TCGA-3X-AAV9-01A	5	178362201	180934240	-0.06
TCGA-3X-AAV9-01A	6	1011760	3213817	0.0678
TCGA-3X-AAV9-01A	6	3217588	3263867	0.3307
TCGA-3X-AAV9-01A	6	3269937	12931216	0.0635
TCGA-3X-AAV9-01A	6	12931462	13649530	0.2011
TCGA-3X-AAV9-01A	6	13650739	30449149	0.0686
TCGA-3X-AAV9-01A	6	30449208	31131055	0.2615
TCGA-3X-AAV9-01A	6	31131180	73821470	0.0747
TCGA-3X-AAV9-01A	6	73826150	170596889	-0.1092
TCGA-3X-AAV9-01A	7	664936	158592540	-0.0092
TCGA-3X-AAV9-01A	8	667625	43080575	-0.1125
TCGA-3X-AAV9-01A	8	46547532	144182542	0.0763
TCGA-3X-AAV9-01A	9	789794	21956344	-0.1078
TCGA-3X-AAV9-01A	9	21956915	22075339	-0.3232
TCGA-3X-AAV9-01A	9	22081851	74322765	-0.1013
TCGA-3X-AAV9-01A	9	74324211	74324216	-1.2514
TCGA-3X-AAV9-01A	9	74325428	138044505	-0.1084
TCGA-3X-AAV9-01A	10	366509	3648486	0.0598
TCGA-3X-AAV9-01A	10	3648563	15542671	0.0394
TCGA-3X-AAV9-01A	10	15544591	94735432	0.0573
TCGA-3X-AAV9-01A	10	94736036	94859849	0.2504
TCGA-3X-AAV9-01A	10	94859890	131337332	0.1453
TCGA-3X-AAV9-01A	10	131338276	133411599	0.2524
TCGA-3X-AAV9-01A	11	456012	63949244	0.066
TCGA-3X-AAV9-01A	11	63987039	63988489	-0.9351
TCGA-3X-AAV9-01A	11	63990752	97530979	0.0678
TCGA-3X-AAV9-01A	11	97531416	97531447	-0.8547
TCGA-3X-AAV9-01A	11	97533176	134272740	0.0697
TCGA-3X-AAV9-01A	12	780472	126838262	0.07400000000000001
TCGA-3X-AAV9-01A	12	126839040	128491556	-0.1081
TCGA-3X-AAV9-01A	12	128491632	128733722	0.2274
TCGA-3X-AAV9-01A	12	128734857	129032116	0.3733
TCGA-3X-AAV9-01A	12	129032612	131371103	0.0677
TCGA-3X-AAV9-01A	12	131371463	131474202	-0.1314
TCGA-3X-AAV9-01A	12	131478082	132546158	0.0607
TCGA-3X-AAV9-01A	12	132577956	132605822	0.34600000000000003
TCGA-3X-AAV9-01A	13	18874255	28900835	-0.1054
TCGA-3X-AAV9-01A	13	28901306	29975081	0.0148
TCGA-3X-AAV9-01A	13	29976906	29979017	-0.986
TCGA-3X-AAV9-01A	13	29979386	68558328	-0.0087
TCGA-3X-AAV9-01A	13	68565286	68565738	-0.5663
TCGA-3X-AAV9-01A	13	68568076	114226675	-0.0027
TCGA-3X-AAV9-01A	14	20033191	105533894	0.0565
TCGA-3X-AAV9-01A	15	23437561	66721483	-0.0896
TCGA-3X-AAV9-01A	15	66721799	101344124	0.0957
TCGA-3X-AAV9-01A	16	603333	78896319	0.048
TCGA-3X-AAV9-01A	16	78896496	79125371	-0.1658
TCGA-3X-AAV9-01A	16	79126803	89317317	0.0453
TCGA-3X-AAV9-01A	17	1074619	36064653	-0.11699999999999999
TCGA-3X-AAV9-01A	17	36065936	82959812	0.0696
TCGA-3X-AAV9-01A	18	326691	13062499	-0.1304
TCGA-3X-AAV9-01A	18	13062655	13149062	0.0852
TCGA-3X-AAV9-01A	18	13151759	14628043	-0.1288
TCGA-3X-AAV9-01A	18	14632450	25145134	0.1968
TCGA-3X-AAV9-01A	18	25153864	36273881	-0.1451
TCGA-3X-AAV9-01A	18	36273933	66976937	-0.2007
TCGA-3X-AAV9-01A	18	66978926	67010720	0.3271
TCGA-3X-AAV9-01A	18	67014755	77150669	-0.203
TCGA-3X-AAV9-01A	18	77151918	77152231	-1.0979999999999999
TCGA-3X-AAV9-01A	18	77154326	79349796	-0.2022
TCGA-3X-AAV9-01A	19	283868	48737879	-0.0491
TCGA-3X-AAV9-01A	19	48746186	58370362	0.052000000000000005
TCGA-3X-AAV9-01A	20	472817	63588502	0.1585
TCGA-3X-AAV9-01A	21	13974127	24213071	-0.1165
TCGA-3X-AAV9-01A	21	24215936	24216026	-1.6138
TCGA-3X-AAV9-01A	21	24216643	46262057	-0.1153
TCGA-3X-AAV9-01A	22	16934932	21744398	-0.0281
TCGA-3X-AAV9-01A	22	21746429	21836476	0.1782
TCGA-3X-AAV9-01A	22	21841633	48940621	-0.0204
TCGA-3X-AAV9-01A	X	3236359	132144079	-0.0003
TCGA-3X-AAV9-01A	X	132145098	132375658	-0.3949
TCGA-3X-AAV9-01A	X	132376085	139641269	-0.0124
TCGA-3X-AAV9-01A	X	139642566	139642770	1.1901
TCGA-3X-AAV9-01A	X	139642962	144041545	0.0032
TCGA-3X-AAV9-01A	X	144042383	144044881	-2.7643
TCGA-3X-AAV9-01A	X	144045055	155677414	-0.0071
TCGA-W5-AA2O-01A	1	3301765	35833521	-0.5693
TCGA-W5-AA2O-01A	1	35841797	40569010	0.1202
TCGA-W5-AA2O-01A	1	40572498	40578608	-0.601
TCGA-W5-AA2O-01A	1	40578732	55437153	0.1328
TCGA-W5-AA2O-01A	1	55437175	70114375	0.187
TCGA-W5-AA2O-01A	1	70116972	70119107	-0.5106
TCGA-W5-AA2O-01A	1	70123085	90956108	0.2098
TCGA-W5-AA2O-01A	1	90961374	94109375	0.1661
TCGA-W5-AA2O-01A	1	94110044	108503589	0.2118
TCGA-W5-AA2O-01A	1	108504040	153393328	0.1616
TCGA-W5-AA2O-01A	1	153395544	154533381	0.0924
TCGA-W5-AA2O-01A	1	154533410	154837554	0.18
TCGA-W5-AA2O-01A	1	154837703	156957216	0.0908
TCGA-W5-AA2O-01A	1	156959231	162555148	0.1523
TCGA-W5-AA2O-01A	1	162563793	186217516	0.1769
TCGA-W5-AA2O-01A	1	186220873	199851683	0.2266
TCGA-W5-AA2O-01A	1	199851810	200310992	0.1908
TCGA-W5-AA2O-01A	1	200315206	207052927	0.1355
TCGA-W5-AA2O-01A	1	207058192	214116452	0.1696
TCGA-W5-AA2O-01A	1	214116899	219724599	0.2205
TCGA-W5-AA2O-01A	1	219726454	223675549	0.1927
TCGA-W5-AA2O-01A	1	223675950	232049945	0.1574
TCGA-W5-AA2O-01A	1	232056144	234700746	0.1937
TCGA-W5-AA2O-01A	1	234701612	237092387	0.1524
TCGA-W5-AA2O-01A	1	237093301	244256037	0.2034
TCGA-W5-AA2O-01A	1	244267975	247650984	0.1556
TCGA-W5-AA2O-01A	2	480597	9345108	0.17600000000000002
TCGA-W5-AA2O-01A	2	9345797	11774815	0.1344
TCGA-W5-AA2O-01A	2	11775095	23159037	0.1828
TCGA-W5-AA2O-01A	2	23159321	26144634	0.1366
TCGA-W5-AA2O-01A	2	26149411	26167335	-0.4615
TCGA-W5-AA2O-01A	2	26177214	32347411	0.1394
TCGA-W5-AA2O-01A	2	32347914	41607728	0.188
TCGA-W5-AA2O-01A	2	41608291	49188575	0.1537
TCGA-W5-AA2O-01A	2	49189029	60334557	0.191
TCGA-W5-AA2O-01A	2	60334796	65514105	0.1367
TCGA-W5-AA2O-01A	2	65514328	67748454	0.1912
TCGA-W5-AA2O-01A	2	67748916	75146534	0.1416
TCGA-W5-AA2O-01A	2	75146549	84908356	0.1988
TCGA-W5-AA2O-01A	2	84908606	102081900	0.1291
TCGA-W5-AA2O-01A	2	102082034	108343053	0.1831
TCGA-W5-AA2O-01A	2	108348781	108449463	-0.4748
TCGA-W5-AA2O-01A	2	108463682	114112591	0.1435
TCGA-W5-AA2O-01A	2	114115438	118794014	0.1938
TCGA-W5-AA2O-01A	2	118794172	122244400	0.1391
TCGA-W5-AA2O-01A	2	122244714	125974915	0.2083
TCGA-W5-AA2O-01A	2	125977482	136882276	0.1643
TCGA-W5-AA2O-01A	2	136883872	169524998	0.2053
TCGA-W5-AA2O-01A	2	169525959	175754069	0.1801
TCGA-W5-AA2O-01A	2	175754236	200591724	0.2103
TCGA-W5-AA2O-01A	2	200591769	203821596	0.156
TCGA-W5-AA2O-01A	2	203823709	208424636	0.1907
TCGA-W5-AA2O-01A	2	208424877	214759244	0.2356
TCGA-W5-AA2O-01A	2	214759411	215966375	0.1985
TCGA-W5-AA2O-01A	2	215969957	219503690	0.1523
TCGA-W5-AA2O-01A	2	219504147	229695017	0.1932
TCGA-W5-AA2O-01A	2	229697671	241537572	0.138
TCGA-W5-AA2O-01A	3	2170634	8257495	0.2062
TCGA-W5-AA2O-01A	3	8261305	12734217	-0.5298
TCGA-W5-AA2O-01A	3	12736593	14513708	-0.5891
TCGA-W5-AA2O-01A	3	14516649	17414743	-0.5062
TCGA-W5-AA2O-01A	3	17416447	37574041	-0.4621
TCGA-W5-AA2O-01A	3	37576606	38616408	-0.5095
TCGA-W5-AA2O-01A	3	38616454	38617784	-2.9747
TCGA-W5-AA2O-01A	3	38619445	42357805	-0.4895
TCGA-W5-AA2O-01A	3	42357847	58648824	-0.5205
TCGA-W5-AA2O-01A	3	58651597	74566905	-0.4844
TCGA-W5-AA2O-01A	3	74567102	90186901	-0.4387
TCGA-W5-AA2O-01A	3	90187614	118899751	0.2261
TCGA-W5-AA2O-01A	3	118900369	124506244	0.1923
TCGA-W5-AA2O-01A	3	124507750	130171554	0.1527
TCGA-W5-AA2O-01A	3	130174126	142915870	0.19
TCGA-W5-AA2O-01A	3	142916046	176675203	0.2304
TCGA-W5-AA2O-01A	3	176678617	177776337	0.1673
TCGA-W5-AA2O-01A	3	177777137	183012385	0.2172
TCGA-W5-AA2O-01A	3	183012715	188402724	0.1777
TCGA-W5-AA2O-01A	3	188402855	193839769	0.2211
TCGA-W5-AA2O-01A	3	193840293	197812401	0.1597
TCGA-W5-AA2O-01A	4	1059384	5467025	-0.519
TCGA-W5-AA2O-01A	4	5467739	5468533	-2.274
TCGA-W5-AA2O-01A	4	5468566	10904098	-0.5338
TCGA-W5-AA2O-01A	4	10904485	27375630	-0.4431
TCGA-W5-AA2O-01A	4	27385573	37298425	-0.4043
TCGA-W5-AA2O-01A	4	37301370	42794146	-0.4637
TCGA-W5-AA2O-01A	4	42794504	47029476	-0.4082
TCGA-W5-AA2O-01A	4	47031718	57136991	-0.45
TCGA-W5-AA2O-01A	4	57156390	75230543	-0.4033
TCGA-W5-AA2O-01A	4	75231527	83684002	-0.4388
TCGA-W5-AA2O-01A	4	83684642	116519877	-0.4091
TCGA-W5-AA2O-01A	4	116520324	116523714	-2.4353
TCGA-W5-AA2O-01A	4	116523934	181915205	-0.4075
TCGA-W5-AA2O-01A	4	181917170	187842528	-0.4519
TCGA-W5-AA2O-01A	5	913983	6850502	0.1681
TCGA-W5-AA2O-01A	5	6851100	17793926	0.19699999999999998
TCGA-W5-AA2O-01A	5	17794466	31343948	0.2273
TCGA-W5-AA2O-01A	5	31343990	31443457	0.2014
TCGA-W5-AA2O-01A	5	31443569	33060249	0.1478
TCGA-W5-AA2O-01A	5	33064598	82517683	0.1992
TCGA-W5-AA2O-01A	5	82517785	102493674	0.2259
TCGA-W5-AA2O-01A	5	102496793	102500239	1.3533
TCGA-W5-AA2O-01A	5	102501088	105196203	0.2382
TCGA-W5-AA2O-01A	5	105196360	105199465	1.0458
TCGA-W5-AA2O-01A	5	105203850	108284545	0.2531
TCGA-W5-AA2O-01A	5	108284874	130573960	0.2158
TCGA-W5-AA2O-01A	5	130578515	142622777	0.1694
TCGA-W5-AA2O-01A	5	142628196	148106796	0.2146
TCGA-W5-AA2O-01A	5	148107228	150051615	0.1764
TCGA-W5-AA2O-01A	5	150051660	151319020	0.1314
TCGA-W5-AA2O-01A	5	151319245	160625605	0.1882
TCGA-W5-AA2O-01A	5	160625948	168081512	0.2264
TCGA-W5-AA2O-01A	5	168081950	168887001	0.1606
TCGA-W5-AA2O-01A	5	168891637	169218719	0.2307
TCGA-W5-AA2O-01A	5	169219500	180934240	0.1539
TCGA-W5-AA2O-01A	6	1011760	8484396	-0.5267
TCGA-W5-AA2O-01A	6	8484421	10159809	-0.4528
TCGA-W5-AA2O-01A	6	10160157	12208586	-0.5079
TCGA-W5-AA2O-01A	6	12208995	12209127	-2.4678
TCGA-W5-AA2O-01A	6	12209889	29466165	-0.4938
TCGA-W5-AA2O-01A	6	29466518	44731822	-0.5472
TCGA-W5-AA2O-01A	6	44731843	47357767	-0.4915
TCGA-W5-AA2O-01A	6	47357875	50809329	-0.4348
TCGA-W5-AA2O-01A	6	50827177	51456318	0.2173
TCGA-W5-AA2O-01A	6	51459503	64283543	-0.4683
TCGA-W5-AA2O-01A	6	64284821	67117556	0.2337
TCGA-W5-AA2O-01A	6	67120640	87279304	-0.4472
TCGA-W5-AA2O-01A	6	87281390	91119070	-0.4968
TCGA-W5-AA2O-01A	6	91119575	103614241	-0.4363
TCGA-W5-AA2O-01A	6	103614600	103618366	-2.125
TCGA-W5-AA2O-01A	6	103621440	115308302	-0.4761
TCGA-W5-AA2O-01A	6	115314023	130683853	-0.4381
TCGA-W5-AA2O-01A	6	130685554	148027824	-0.4619
TCGA-W5-AA2O-01A	6	148029139	170596889	-0.4881
TCGA-W5-AA2O-01A	7	664936	4311864	0.4075
TCGA-W5-AA2O-01A	7	4315439	4439758	-0.0027
TCGA-W5-AA2O-01A	7	4520589	7115109	0.365
TCGA-W5-AA2O-01A	7	7115182	16130033	0.4916
